symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,settlePlan,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
ALGOUSDT,ALGOUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ALGO,USDT,USDT,4,1,8,8,COIN,['Layer-1'],0,0.0500,0.010000,0.05,10000,"[{'minPrice': '0.0141', 'maxPrice': '1000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001'}, {'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000'}, {'maxQty': '500000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.9500', 'multiplierUp': '1.0500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ZILUSDT,ZILUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ZIL,USDT,USDT,5,0,8,8,COIN,['Layer-1'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.00001', 'minPrice': '0.00219', 'maxPrice': '100'}, {'minQty': '1', 'maxQty': '10000000', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'maxQty': '5000000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
KNCUSDT,KNCUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,KNC,USDT,USDT,5,0,8,8,COIN,['DeFi'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '0.03200', 'maxPrice': '181', 'filterType': 'PRICE_FILTER', 'tickSize': '0.00010'}, {'filterType': 'LOT_SIZE', 'maxQty': '5000000', 'stepSize': '1', 'minQty': '1'}, {'maxQty': '500000', 'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ZRXUSDT,ZRXUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,ZRX,USDT,USDT,4,1,8,8,COIN,['DEX'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '0.0179', 'maxPrice': '1000', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'maxQty': '250000', 'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
COMPUSDT,COMPUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,COMP,USDT,USDT,2,3,8,8,COIN,['DeFi'],0,0.1000,0.015000,0.10,10000,"[{'minPrice': '8', 'filterType': 'PRICE_FILTER', 'tickSize': '0.01', 'maxPrice': '100000'}, {'stepSize': '0.001', 'minQty': '0.001', 'maxQty': '10000', 'filterType': 'LOT_SIZE'}, {'maxQty': '1000', 'minQty': '0.001', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.001'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
OMGUSDT,OMGUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,OMG,USDT,USDT,4,1,8,8,COIN,['Layer-2'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0001', 'minPrice': '0.1060', 'maxPrice': '1000'}, {'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '100000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DOGEUSDT,DOGEUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,DOGE,USDT,USDT,6,0,8,8,COIN,['Meme'],0,0.1000,0.010000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.000010', 'maxPrice': '30', 'minPrice': '0.002440'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '50000000', 'filterType': 'LOT_SIZE'}, {'maxQty': '30000000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SXPUSDT,SXPUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,SXP,USDT,USDT,4,1,8,8,COIN,['Payment'],0,0.1000,0.010000,0.10,10000,"[{'maxPrice': '1000', 'minPrice': '0.0454', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '1000000'}, {'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '80000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
KAVAUSDT,KAVAUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,KAVA,USDT,USDT,4,1,8,8,COIN,['Layer-1'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.0593', 'maxPrice': '653', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER'}, {'stepSize': '0.1', 'minQty': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDown': '0.9000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BANDUSDT,BANDUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,BAND,USDT,USDT,4,1,8,8,COIN,['Oracle'],0,0.1000,0.017500,0.10,10000,"[{'tickSize': '0.0001', 'maxPrice': '783', 'filterType': 'PRICE_FILTER', 'minPrice': '0.1647'}, {'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '2000000'}, {'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '200000', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RLCUSDT,RLCUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,RLC,USDT,USDT,4,1,8,8,COIN,['Oracle'],0,0.1000,0.020000,0.10,10000,"[{'maxPrice': '432', 'filterType': 'PRICE_FILTER', 'minPrice': '0.1029', 'tickSize': '0.0001'}, {'minQty': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'stepSize': '0.1'}, {'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '80000', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
WAVESUSDT,WAVESUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,WAVES,USDT,USDT,4,1,8,8,COIN,['Layer-1'],0,0.1000,0.020000,0.10,10000,"[{'minPrice': '0.3420', 'maxPrice': '2249', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '1000000'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '16000', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MKRUSDT,MKRUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,MKR,USDT,USDT,2,3,8,8,COIN,['DeFi'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '50', 'maxPrice': '351788', 'tickSize': '0.10'}, {'stepSize': '0.001', 'filterType': 'LOT_SIZE', 'minQty': '0.001', 'maxQty': '10000'}, {'maxQty': '100', 'minQty': '0.001', 'stepSize': '0.001', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SNXUSDT,SNXUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,SNX,USDT,USDT,3,1,8,8,COIN,['DEX'],0,0.1000,0.015000,0.10,10000,"[{'tickSize': '0.001', 'filterType': 'PRICE_FILTER', 'maxPrice': '1144', 'minPrice': '0.164'}, {'stepSize': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '50000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DOTUSDT,DOTUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,DOT,USDT,USDT,3,1,8,8,COIN,['Layer-1'],0,0.0500,0.015000,0.05,10000,"[{'maxPrice': '2398', 'filterType': 'PRICE_FILTER', 'minPrice': '0.373', 'tickSize': '0.001'}, {'maxQty': '1000000', 'minQty': '0.1', 'filterType': 'LOT_SIZE', 'stepSize': '0.1'}, {'minQty': '0.1', 'maxQty': '50000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.9500', 'multiplierUp': '1.0500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
DEFIUSDT,DEFIUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,DEFI,USDT,USDT,1,3,8,8,INDEX,['Index'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '230680', 'minPrice': '33.8', 'tickSize': '0.1'}, {'filterType': 'LOT_SIZE', 'minQty': '0.001', 'maxQty': '10000', 'stepSize': '0.001'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.001', 'maxQty': '100', 'minQty': '0.001'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
YFIUSDT,YFIUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,YFI,USDT,USDT,1,3,8,8,COIN,['DeFi'],0,0.1000,0.017500,0.10,10000,"[{'maxPrice': '3836373', 'tickSize': '1', 'filterType': 'PRICE_FILTER', 'minPrice': '667'}, {'minQty': '0.001', 'stepSize': '0.001', 'maxQty': '500', 'filterType': 'LOT_SIZE'}, {'stepSize': '0.001', 'minQty': '0.001', 'maxQty': '20', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'multiplierDown': '0.9000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BALUSDT,BALUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,BAL,USDT,USDT,3,1,8,8,COIN,['DEX'],0,0.1000,0.020000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '5000', 'tickSize': '0.001', 'minPrice': '0.630'}, {'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'maxQty': '20000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
CRVUSDT,CRVUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,CRV,USDT,USDT,3,1,8,8,COIN,['DeFi'],0,0.1000,0.020000,0.10,10000,"[{'maxPrice': '1000', 'minPrice': '0.031', 'tickSize': '0.001', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'stepSize': '0.1', 'maxQty': '1000000', 'minQty': '0.1'}, {'maxQty': '300000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
TRBUSDT,TRBUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,TRB,USDT,USDT,3,1,8,8,COIN,['Oracle'],0,0.3000,0.015000,0.30,10000,"[{'minPrice': '1.230', 'filterType': 'PRICE_FILTER', 'maxPrice': '5138', 'tickSize': '0.001'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'maxQty': '2000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.7000', 'multiplierDecimal': '4', 'multiplierUp': '1.3000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RUNEUSDT,RUNEUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,RUNE,USDT,USDT,4,0,8,8,COIN,['DEX'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.1720', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0010', 'maxPrice': '839'}, {'maxQty': '10000000', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'maxQty': '50000', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SUSHIUSDT,SUSHIUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,SUSHI,USDT,USDT,4,0,8,8,COIN,['DEX'],0,0.1000,0.010000,0.10,10000,"[{'minPrice': '0.1430', 'tickSize': '0.0001', 'filterType': 'PRICE_FILTER', 'maxPrice': '1301'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '25000', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierUp': '1.1000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SRMUSDT,SRMUSDT,PERPETUAL,1668486600000,1569398400000,SETTLING,2.5000,5.0000,SRM,USDT,USDT,4,0,8,8,COIN,['DEX'],0,0.1000,0.015000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0920', 'maxPrice': '722', 'tickSize': '0.0001'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000', 'stepSize': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'maxQty': '50000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
EGLDUSDT,EGLDUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,EGLD,USDT,USDT,3,1,8,8,COIN,['Layer-1'],0,0.1000,0.015000,0.10,10000,"[{'tickSize': '0.010', 'maxPrice': '14295', 'filterType': 'PRICE_FILTER', 'minPrice': '1.770'}, {'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1', 'maxQty': '2000', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SOLUSDT,SOLUSDT,PERPETUAL,4133404800000,1569398400000,TRADING,2.5000,5.0000,SOL,USDT,USDT,4,0,8,8,COIN,['Layer-1'],0,0.0500,0.015000,0.05,10000,"[{'maxPrice': '6857', 'filterType': 'PRICE_FILTER', 'minPrice': '0.4200', 'tickSize': '0.0010'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '1000000'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '5000', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.0500', 'multiplierDown': '0.9500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
